age,workclass,fnlwgt,education,education-num,marital-status,occupation,relationship,race,sex,capital-gain,capital-loss,hours-per-week,native-country,income,pc1,pc2,pc3,pc4,pc5,pc6
2,0,0.27125223680160204,1,0.8,4,8,1,4,1,0.0,0.0,0.346938775510204,1,0,1.0665328239647254,0.032472378157236026,-1.9927707670818076,1.0747810859335745,-0.7780637580078322,0.7865109444660052
2,4,0.11933442255846129,4,0.6,0,15,3,2,1,0.0,0.0,0.39795918367346933,1,0,8.245346422709158,0.5148321641160152,2.308720155855526,-2.432361440002012,2.3737188277140837,0.9737310550191198
0,0,0.14519641570513797,1,0.8,2,13,0,4,1,0.0,0.0,0.44897959183673464,1,1,5.995572076924863,-2.2598142899197216,-0.8249227949615605,-0.010952734245952778,-0.9571365607070759,-0.4648053595860604
0,0,0.12374138683390669,4,0.6,0,8,4,2,0,0.0,0.0,0.39795918367346933,1,0,0.9379443690660292,0.9385007814586599,2.054430958764306,-3.4244085528736115,-0.6104380263280755,-1.3011042771260346
0,0,0.07057840560443537,2,0.5333333333333333,0,3,1,4,0,0.0,0.0,0.39795918367346933,1,0,-4.022880599333957,-2.0360073248775588,0.6061354674219859,-1.796966831316504,-0.3190633863814064,0.003884966793290978
0,0,0.05875456239873081,0,0.8666666666666667,6,3,1,4,0,0.0,0.0,0.39795918367346933,1,1,-3.8877231039623115,0.3656790110099051,-3.743885732207824,1.8161690621523408,0.1168596553483906,-1.1651584624200129
2,0,0.36608788896669064,1,0.8,2,12,0,4,1,1.0,0.0,0.5,1,1,5.017473492397058,-1.7581448130139177,-0.9564243844507094,0.32284401467727997,-1.2484934375659371,1.1858616088397507
0,1,0.11760384002597903,2,0.5333333333333333,2,11,0,4,1,0.0,0.0,0.5612244897959183,1,1,4.0671500549648245,-1.8865471965378047,0.07122241322008915,0.24714862762766487,0.174131847912327,-0.3368952452205458
2,1,0.03705259739600775,2,0.5333333333333333,4,8,1,1,1,0.0,0.0,0.39795918367346933,0,0,1.1380237349949374,0.6081887456064727,-1.138528440560328,1.2197047767859337,0.21565316353255015,-0.6395420241151368
0,0,0.22709667380413567,0,0.9333333333333333,4,10,1,4,0,0.14084140841408413,0.0,0.346938775510204,1,1,3.052431586311461,-0.7261736231308165,-2.7799652496397345,0.3687163789723529,-0.5593362450329966,-0.8411218271320338
0,0,0.2118164012948925,4,0.6,4,0,1,4,1,0.0,0.0,0.39795918367346933,1,0,-6.961273452031314,0.688114425704387,0.6688219100627395,1.5606084013594066,0.2053916587675475,-0.944391970319586
1,0,0.07991800367359779,1,0.8,6,3,1,4,0,0.023460234602346024,0.0,0.14285714285714282,1,0,-3.8898259546238703,0.9916308411883907,-2.9025772161316734,2.2161968942367034,-0.062270185480516,-0.42249207408899414
0,0,0.06742641810684553,2,0.5333333333333333,2,8,5,4,0,0.0,0.0,0.346938775510204,1,0,0.9927143167585104,1.825127834682898,-0.650883104154331,-3.132689023878913,-0.4607178156122282,-0.6347053226620534
0,0,0.18014295234132663,4,0.6666666666666666,2,2,0,4,1,0.0,0.37373737373737376,0.47959183673469385,1,0,-5.003579894780588,-1.0882992153930982,1.669972636279249,0.8318447628773169,-0.11516978089992912,-0.5088879840832963
2,0,0.12354925022748568,4,0.6,4,8,3,4,0,0.0,0.0,0.2959183673469387,1,0,1.027662127039899,2.690078295518057,0.4169817606198216,0.3496281135735264,-0.7172916112228758,0.4646051029522398
0,1,0.12391999269339667,4,0.6666666666666666,2,3,0,4,1,0.0,0.0,0.6020408163265305,1,1,-3.9297134038166197,-1.1070109889163993,1.7102672162961279,0.8128597652851888,0.7853429719139285,-0.3527117337406733
0,0,0.1828436894287657,2,0.5333333333333333,2,6,0,2,1,0.03137031370313703,0.0,0.39795918367346933,1,0,-0.9891701095221448,-1.7023539626298205,-0.08314061303383169,0.251631821131735,-0.4117998798360533,-1.4090196928651297
1,0,0.20555504815254566,4,0.6,6,10,1,4,0,0.0,0.0,0.07142857142857142,1,0,3.051744223702225,2.0614609431030937,-0.09465802726196815,2.850369905886546,-0.5793304607869536,-0.770523146453816
0,1,0.16281141859733514,4,0.6666666666666666,4,10,4,2,0,0.05455054550545505,0.0,0.39795918367346933,1,0,3.0829795076887434,3.01107537929808,0.40965606056108483,-0.7270974664632347,0.5111687447727952,-2.04378303524014
2,1,0.3342392168403676,4,0.6,4,0,3,1,1,0.0,0.0,0.39795918367346933,0,0,-6.861452547135201,2.8112771224982787,0.2577098040565706,0.46602719628882094,0.8700562756120683,-0.7117058807028875
2,0,0.20550363131420762,5,0.4,4,8,3,2,1,0.005940059400594006,0.0,0.19387755102040813,1,0,1.021030577263141,3.0787845507978195,1.3059811601141653,0.6490228597125596,-0.7051624695122016,-0.561639547016735
0,1,0.20800005412298772,2,0.5333333333333333,2,14,0,4,1,0.0,0.0,0.7040816326530611,1,0,7.057017772283337,-1.9075594630897663,0.12214718996723484,0.2123216553638836,-0.0532487531378373,-0.38844793324311366
2,1,0.05880056693829641,0,0.8666666666666667,4,14,3,4,1,0.0,0.0,0.14285714285714282,1,0,7.133868146469358,1.0399407158552672,-3.0101038290634117,-0.5625198489049741,-0.21249222075148108,0.8798948953773644
2,0,0.1301082798023158,2,0.5333333333333333,5,11,2,4,1,0.0,0.0,0.39795918367346933,1,0,4.06159357842409,1.6232779231521297,-1.5814148642651475,1.303540546939413,-0.9046394955850133,0.4075383260944241
0,0,0.10893739661663672,5,0.33333333333333337,2,6,0,4,1,0.0,0.0,0.39795918367346933,1,0,-1.0290179986162133,-0.7317435047465839,2.651566762128285,1.0284621463403993,-0.41312449199766194,-0.6550802360136785
0,2,0.01499274413695822,2,0.5333333333333333,2,14,0,4,1,0.0,0.0,0.5,1,0,7.13480569747692,-1.914718392912116,0.14522431452352702,0.20460248178236462,0.9251438494180172,-0.21386486349295564
0,2,0.15222631527316888,0,0.9333333333333333,2,10,5,4,0,0.15024150241502415,0.0,0.39795918367346933,1,1,3.1650930822516257,1.0414683921467836,-2.380287206706166,-3.652714784394348,1.3342488157777574,-0.16579884121887312
0,0,0.11051711132083768,4,0.6,4,2,1,4,0,0.0,0.0,0.39795918367346933,1,0,-4.968793171345574,0.8024532589539417,0.6716473850219302,1.417520423565714,0.05956767369523924,-1.0137070047826824
0,0,0.12952307499754756,2,0.5333333333333333,0,3,4,4,0,0.0,0.0,0.39795918367346933,1,0,-4.026681964311151,0.09473170152831312,0.2356758394816303,-3.778360583203651,-0.25348277431110283,-0.0806361728164946
0,1,0.1077751054552589,4,0.6666666666666666,2,2,0,4,1,0.07688076880768807,0.0,0.39795918367346933,1,1,-4.926052500187218,-1.096799631338048,1.6934088009543447,0.8243324610846845,0.8619959718911933,-0.33462876013354625
2,0,0.12562080758263058,2,0.5333333333333333,2,12,0,4,1,0.0,0.0,0.6530612244897959,1,0,5.004841741517866,-1.3823597917349264,-0.04501466156395262,0.5660169606505325,-1.246906998563372,1.1076083955964928
2,0,0.2712995944158607,4,0.7333333333333334,4,12,1,4,1,0.0,0.0,0.44897959183673464,0,0,5.0178051977601,1.1169410931125343,0.7489990066280199,1.7437407650489518,-1.0758948040693932,0.4453951554827791
0,0,0.15462666977873846,0,0.8666666666666667,4,10,1,4,0,0.0,0.0,0.39795918367346933,1,0,3.0521930942047293,-0.7250187566283701,-2.7755546689942854,0.3700106089780373,-0.5596628276824965,-0.8419574156154869
2,0,0.09465028093213315,4,0.7333333333333334,4,8,1,4,1,0.0,0.0,0.39795918367346933,1,0,1.0312258920002693,1.137270424283284,0.6869971052483346,1.7878257999874065,-0.7663996323587428,0.556922955302638
0,1,0.049785706795479376,2,0.5333333333333333,0,0,4,4,0,0.0,0.0,0.39795918367346933,1,0,-6.939380393126595,0.10107324456831535,0.20696053859482233,-3.75084022402324,0.9500848228722815,0.14355491658560715
0,2,0.11131001309099765,0,1.0,2,10,0,4,1,0.15024150241502415,0.0,0.39795918367346933,1,1,3.1724998543847507,-2.6379195110032105,-1.7355197780186442,-0.23189791058464682,1.2199140475090315,0.01112578353728888
0,1,0.08189552233757183,0,0.8666666666666667,2,10,0,4,1,0.15024150241502415,0.0,0.39795918367346933,1,1,3.0948159312451002,-2.622866469525906,-1.7500629550752238,-0.22218194194648966,0.2431535268195476,-0.16376895392419444
2,0,0.23701674091664046,2,0.5333333333333333,4,5,3,4,1,0.0,0.0,0.39795918367346933,1,0,-1.9384404672735416,1.8449998674099701,-1.383119343513405,0.03090625702031846,-0.504053298730568,0.7017712576745168
1,4,0.016835631868968248,3,0.2,0,15,1,4,1,0.0,0.0,0.020408163265306124,1,0,8.24580838256879,-1.6441404839658547,1.790702632119982,-1.4421895934635447,2.499473313675876,1.2711530746175859
2,0,0.012601861154240368,2,0.5333333333333333,2,0,0,4,1,0.0,0.0,0.39795918367346933,1,0,-6.955197297169694,-1.3050754544039025,-0.2494947291015257,0.705791270260778,-0.3395793336556425,1.312142066496655
2,0,0.0156706345582042,4,0.6,4,8,4,4,0,0.0,0.0,0.24489795918367346,1,0,1.0264923730677422,3.401298540820341,0.2936070900000427,-0.3110372301478119,-0.6948218771594812,0.4365683783805867
2,0,0.10889748091319011,2,0.5333333333333333,2,8,0,2,1,0.0,0.0,0.346938775510204,1,0,1.022898379330992,-1.2123949325904742,-0.15922883131865806,0.5513345631079305,-0.9306103228997114,0.19297495052181568
0,0,0.02526258105763083,4,0.6666666666666666,2,13,0,4,1,0.0,0.0,0.42857142857142855,1,0,5.960252740655238,-1.1515310842444264,1.8590596501074692,0.7033420023057755,-0.9452891300982531,-0.6944918706371372
2,0,0.06118468454754873,4,0.6,4,0,3,4,0,0.0,0.0,0.39795918367346933,1,0,-6.9461728240436615,2.7355128990959647,0.2799575584536351,0.4429238658320076,-0.11370747626014213,0.5992115655658061
1,4,0.10422599053524252,3,0.06666666666666667,6,15,1,2,0,0.0,0.0,0.39795918367346933,1,0,8.359380397017556,1.7637422036205423,-0.8261798898878531,2.4734657178363424,2.958791819296891,-1.0765642949747
0,0,0.10556485794407065,5,0.4,2,4,0,4,1,0.0,0.0,0.39795918367346933,1,0,-3.0222997178010957,-0.7216025400664554,2.613358840435464,1.0506013884336947,-0.26216313569568184,-0.6205946569639216
0,0,0.08039428596557101,3,0.2,0,13,4,4,0,0.0,0.0,0.37755102040816324,0,0,5.927917222372192,0.4170033670476214,1.3124585527941732,-3.6494775552076217,-1.011017140612044,-0.3729277956916668
2,4,0.13408226017596736,4,0.6,4,15,3,4,0,0.0,0.0,0.14285714285714282,1,0,8.314558765603895,2.605776925661515,0.6273505246664226,0.2384234486363095,2.662521959970877,1.0413755477701607
2,0,0.06620120897223829,2,0.5333333333333333,4,8,1,4,1,0.0,0.0,0.39795918367346933,1,0,1.0542252692523393,0.40640298822128784,-1.0848864601618406,1.3166403734227579,-0.7738426429025074,0.7071559443965407
2,0,0.06438402965939727,2,0.5333333333333333,4,2,2,4,1,0.0,0.0,0.39795918367346933,1,0,-4.927286202440461,1.15247642526821,-1.3109384437824751,0.7261574326785036,-0.29901307435284274,0.7804732923804103
2,0,0.10033657732991005,4,0.6,4,8,3,4,1,0.0,0.0,0.346938775510204,1,0,1.0285162404879715,2.562475819471012,0.4481911274911745,0.46921751376700516,-0.7223094222274333,0.499557023019757
2,1,0.11805509043612979,1,0.8,2,10,5,4,0,0.05013050130501305,0.0,0.44897959183673464,1,0,3.094170903645886,1.9246480003393218,-1.6131291193367776,-3.0823701479143875,-0.007395646543769785,1.2185972348187972
1,1,0.2181027863190618,2,0.5333333333333333,6,0,1,4,0,0.0,0.0,0.11224489795918367,1,0,-6.814720706051923,1.3743999072642268,-2.0230391233243408,2.4861867105370603,1.144608126102702,-0.2764367096864486
1,4,0.12116445608088679,5,0.33333333333333337,2,15,0,4,1,0.09386093860938609,0.0,0.5,1,1,8.26014466649702,-0.5837451664585496,2.8398471590005414,1.0554472052394928,2.6306319772536604,0.70380221141746
0,0,0.06223264089735914,5,0.4,2,2,0,4,1,0.0,0.0,0.39795918367346933,1,0,-5.015712131369017,-0.7097086600337645,2.5791645305418145,1.0738766636503378,-0.1110676161067817,-0.5868195432530181
2,0,0.004875128119260002,4,0.6,4,2,1,4,1,0.0,0.0,0.39795918367346933,1,0,-4.9492806072857976,1.1766189092265167,0.5924607586428423,1.8600961772843558,-0.31319587158124673,0.6570108129148475
0,0,0.07876924325915101,1,0.8,2,3,0,4,1,0.0,0.0,0.6020408163265305,1,1,-3.971766874131478,-2.2035779928173085,-0.9962674008033079,0.1056923426914238,-0.202808494958177,-0.2966955348567606
2,0,0.07832814090919854,2,0.5333333333333333,0,8,4,4,0,0.0,0.0,0.3571428571428571,1,0,0.9754947675875147,0.5664328393900919,0.21072671336601356,-3.5136695700860794,-0.9987893495509242,1.47050787703829
2,2,0.016736180879024974,4,0.6,2,4,0,4,1,0.0,0.0,0.7857142857142856,1,0,-2.8374692561658232,-0.6261912238485792,1.6429503479494445,1.118045129129537,1.3179943971958261,1.437471317646668
0,0,0.03819932819841487,4,0.6,2,12,0,4,1,0.0,0.0,0.47959183673469385,1,0,4.963321941223492,-1.1448761154059848,1.8458557002736826,0.7162403923078904,-0.8700619431829786,-0.6785326407502283
1,0,0.08679365272661464,3,0.2,2,2,0,4,1,0.0,0.0,0.39795918367346933,1,0,-4.983434208020624,-1.1901381599126382,0.7520319410248064,0.7643285268349598,-0.3027772852871733,0.38127441276478224
0,1,0.21321074476613797,2,0.5333333333333333,0,2,4,4,0,0.0,0.0,0.39795918367346933,1,0,-4.945975846228425,0.08934031429974265,0.24117420022536318,-3.7739430828018588,0.7986383191053082,0.10996317668692956
2,0,0.12884247842691537,2,0.5333333333333333,2,6,0,4,1,0.0,0.0,0.39795918367346933,1,1,-0.9749591553781336,-1.3407755304949776,-0.14691401606555643,0.6359456951675229,-0.7928256889347126,1.210795720808035
0,0,0.17940823278297022,4,0.6666666666666666,2,13,0,4,1,0.0,0.0,0.39795918367346933,1,1,5.960296051789256,-1.1506376068374307,1.8591639421199406,0.7035527059475355,-0.9455975458473924,-0.6940574721804154
0,0,0.12000757721828138,2,0.5333333333333333,2,6,5,4,0,0.0,0.0,0.5,1,0,-1.0009714217641337,1.8337158106537048,-0.685459223623589,-3.1092230354293937,-0.3106130706116501,-0.6017788966510083
0,0,0.13031665330505407,5,0.26666666666666666,2,2,0,4,1,0.0,0.0,0.39795918367346933,1,0,-5.01598321508287,-0.7060044735304238,2.587215603378084,1.0763612173174224,-0.11123184528836166,-0.5880144825532583
0,0,0.10794559286659021,1,0.8,2,12,0,4,1,0.0,0.0,0.39795918367346933,1,1,4.9989559050687165,-2.252743420628309,-0.8418900395463342,0.00064485814255133,-0.8813064337642683,-0.4476098858623445
0,0,0.04462575645332061,4,0.6,2,3,0,4,1,0.0,0.0,0.39795918367346933,1,0,-4.006904691439763,-1.0892520022634402,1.6922256374519173,0.8212400375461766,-0.1903418701070871,-0.5257063299405909
2,0,0.03829877918835814,2,0.5333333333333333,4,0,1,4,1,0.0,0.0,0.5,0,0,-6.919762552142304,0.4563664245680732,-1.2281739059808685,1.4123042572021143,-0.1771635501410035,0.7980317687454064
2,0,0.03001999167859063,2,0.5333333333333333,2,5,0,0,1,0.0,0.0,0.07142857142857142,1,0,-1.9623866938638654,-1.049176239994598,-0.2564388059190448,0.5249047899811272,-0.6897585247656326,-0.7388730676498083
0,1,0.16705804352164752,5,0.26666666666666666,0,8,1,4,0,0.0,0.0,0.39795918367346933,1,0,1.0024410149125167,-0.9656384757876237,3.406186775808618,-1.1456826277294414,0.29155062864294656,-0.1379549532261104
0,1,0.1745418996492154,2,0.5333333333333333,0,0,4,4,0,0.0,0.0,0.11224489795918367,0,0,-6.939040699448203,0.11213406054284869,0.2014534063206721,-3.748441411919255,0.944242073798864,0.10181974809887961
0,0,0.15324991627850337,3,0.2,2,2,0,4,1,0.0,0.0,0.2551020408163265,1,0,-4.992471340402702,-1.4372105008967448,0.8076709966234825,0.6028132771127985,-0.11819668628468877,-0.4354753385748056
0,0,0.06687098094532563,4,0.6,5,3,1,4,1,0.0,0.0,0.6020408163265305,1,1,-3.952981683601289,1.1899101804429568,0.2952198735412628,2.2077722009806786,0.05234029529056908,-1.2174516326436773
2,0,0.07248691745906102,2,0.5333333333333333,4,2,1,2,1,0.0,0.0,0.39795918367346933,1,0,-4.921668936495173,0.5814817421805758,-1.23407877967372,1.3254345188920602,-0.30806525196392043,-0.17559137044441697
2,0,0.04110099687778014,5,0.33333333333333337,4,14,4,4,1,0.0,0.0,0.2959183673469387,1,0,6.995357083771487,3.6132556315036144,1.3354360477326679,-0.019254446943076875,-1.1490298316625438,0.29136054872924166
0,2,0.04879457958277941,0,1.0,2,10,0,4,1,0.0,0.0,0.39795918367346933,1,1,3.1724816403944525,-2.637373556380822,-1.7349595400703897,-0.23178796791211198,1.2197565269349613,0.011303659789358322
1,2,0.17736508999638054,5,0.26666666666666666,2,4,0,4,1,0.0,0.0,0.24489795918367346,1,1,-2.858183532157498,-0.48705108047103574,2.611707289001817,1.1998566641257262,1.5080229832666348,0.5440930920401956
2,0,0.15841392584474145,4,0.6,2,4,0,4,1,0.07298072980729807,0.0,0.5,1,1,-2.9918076734121324,-0.5969372278279397,1.598280628897647,1.1327953633398302,-0.6346906986057671,1.0923106248904388
2,0,0.07574309170802,4,0.7333333333333334,4,8,3,4,0,0.0,0.0,0.39795918367346933,1,0,1.0277538543497782,2.6841116534522707,0.40866911199293665,0.347208013387039,-0.7176602845400782,0.46516757780009144
1,2,0.07516871150079663,2,0.5333333333333333,2,14,0,4,1,0.06418064180641807,0.0,0.5816326530612245,1,1,7.143950881743053,-1.6663715723668968,0.08952094288639212,0.3661930254835777,0.7406226770372428,0.6033595400035829
2,0,0.09975340213718148,2,0.5333333333333333,6,14,1,4,1,0.0,0.0,0.39795918367346933,1,0,7.071499731424397,1.419586508421312,-1.830979040206636,2.6112909747868605,-1.0789961137258035,0.16418420550427726
2,0,0.10089201449142995,4,0.6,4,2,1,4,1,0.0,0.0,0.5,1,0,-4.949464924968485,1.1744579599765972,0.5922113874271362,1.8602693687736018,-0.313950129543744,0.6564939969667916
2,0,0.09828937531924106,2,0.5333333333333333,2,6,0,4,1,0.0,0.0,0.39795918367346933,1,0,-0.9749571539997817,-1.3408164781111669,-0.14691893938743394,0.6359018302872752,-0.7927363942066903,1.2107490682358906
2,0,0.10536730903887721,2,0.5333333333333333,0,8,4,4,0,0.0,0.0,0.31632653061224486,1,0,0.9755642076311375,0.5673849304597871,0.2108370077972297,-3.5136448864201677,-0.9986789191098149,1.4708145350224484
0,1,0.22841592162991378,1,0.8,2,3,0,4,1,0.1060510605106051,0.0,0.5,1,1,-3.894163675253884,-2.2130118399505196,-0.9738024706497256,0.09835949650182618,0.7743491835958539,-0.12244562034350226
1,2,0.07986117453648735,3,0.2,2,4,0,4,1,0.0,0.0,0.5,1,0,-2.8353580778596825,-1.2273480845872347,0.831110385914392,0.7262736418411324,1.4995629435349156,0.6938609695466473
2,1,0.030227012106635816,0,1.0,2,10,5,4,0,0.0,0.0,0.5,1,1,3.1061788595581,1.5500518303786786,-2.5171151195202794,-3.3233545445843253,-0.011330575216797645,1.2962833529071016
2,0,0.24235191443155643,1,0.8,2,3,0,4,1,0.0,0.0,0.5,0,1,-3.9531861373325605,-1.6958526961339366,-1.1127601269198963,0.43133287804498965,-0.5778407294492415,1.295994460860411
2,0,0.06360871786024767,4,0.6,0,8,3,4,0,0.0,0.0,0.39795918367346933,1,0,0.9534262175693282,0.5897194978476321,2.1140271958161074,-2.379652385251611,-1.0132925041611354,1.3468484171917474
0,2,0.029899568030904225,2,0.5333333333333333,2,3,0,4,1,0.0,0.0,0.0,1,0,-3.8281068275047287,-1.8377434679757543,-0.04150585133788964,0.3328068923586216,1.7577499311463574,-0.024464272204131943
0,0,0.07012106635816563,4,0.6,2,3,0,4,1,1.0,0.0,0.5,1,1,-4.006935901625365,-1.0956989737174165,1.6881689361370327,0.8199828173287356,-0.18862547614682362,-0.5281501198817931
0,0,0.09626788172774108,5,0.33333333333333337,2,8,0,2,1,0.025800258002580026,0.0,0.39795918367346933,1,0,0.968753876488976,-0.6046061142417032,2.639022760655953,0.9438448372102528,-0.5511087826420702,-1.6732685490247372
2,0,0.2652946489278574,4,0.6,4,5,1,2,1,0.0,0.0,0.39795918367346933,1,0,-1.9548228258619291,1.2982544615786198,0.5971523632743685,1.764236489498799,-0.5275211583966903,-0.37763421252596596
2,0,0.12354654407809947,2,0.5333333333333333,4,2,1,4,1,0.0,0.0,0.44897959183673464,1,0,-4.926113257324344,0.44119089009310297,-1.1875716232670286,1.386752835027931,-0.3213404303737797,0.8084356306803921
0,1,0.1031753280360459,4,0.6,0,0,1,2,1,0.0,0.0,0.5,1,1,-6.953734983200146,-1.2845746978679573,2.3418066863152314,-1.2373407492281903,0.8993034717756009,-0.8729528443540345
1,1,0.05544697131143382,4,0.6,6,13,1,4,0,0.0,0.0,0.1530612244897959,1,0,6.119153738153014,2.030020605692931,-0.02103456031882045,2.8078050459390687,0.171157262143533,-0.6484940878375576
1,2,0.23863840093632768,2,0.5333333333333333,2,12,0,4,1,0.0,0.0,0.39795918367346933,1,0,5.150835842168838,-1.6498101824583478,0.05608030261718722,0.3897868981295465,0.8918210047952955,0.638761359233889
2,0,0.10028110126749272,2,0.5333333333333333,5,0,3,4,0,0.0,0.0,0.39795918367346933,1,0,-6.90439579553512,2.5256202568588124,-1.9242852088189275,0.651756053773193,-0.04745704009421466,0.5300970245390104
0,0,0.10692402147329537,1,0.8,2,10,0,4,1,0.0,0.0,0.6020408163265305,1,0,3.0051846637357906,-2.2453720997328137,-0.8766072182308222,0.024051559872642736,-0.7312818481675191,-0.41509702138189364
2,0,0.0601989696336212,2,0.5333333333333333,2,11,0,4,1,0.0,0.0,0.39795918367346933,1,0,4.00858347121146,-1.37074741321269,-0.06145675890020752,0.5775034266960264,-1.1700472622185614,1.1260877088333796
2,0,0.05951296076421658,1,0.8,0,8,1,1,1,1.0,0.0,0.7040816326530611,1,1,0.998538218963148,-1.8691837506930218,-0.37015489289617,-1.747799171648429,-1.0532068554677785,0.18862348613447844
0,0,0.13898309671439638,3,0.13333333333333336,3,8,4,2,0,0.0,0.0,0.2959183673469387,0,0,1.004282682904436,2.1633060409299967,-0.08838970237051846,-1.6041895941404234,-0.39870393393881587,-1.9348832945052363
2,0,0.10680427436295552,4,0.7333333333333334,5,3,4,4,0,0.25236252362523626,0.0,0.5,1,1,-3.938677248377204,3.945402973594316,-0.22583669726788913,0.4271108876515297,-0.2443877874679397,0.29974237401329384
0,0,0.06291526708003098,2,0.5333333333333333,6,12,1,4,0,0.0,0.45316804407713496,0.39795918367346933,1,0,5.058642372468795,1.0552822641752897,-1.7871536941255095,2.191734840696201,-0.5542652613186334,-1.4734287656090312
0,4,0.23648565909959646,1,0.8,2,15,5,4,0,0.0,0.0,0.05102040816326531,1,1,8.292081782932076,1.3688941706561586,-1.348167785001086,-3.4858515782710175,2.9154368886578035,0.021946166588332705
0,1,0.18376919251885002,4,0.6666666666666666,2,10,0,4,1,0.0,0.0,0.346938775510204,1,1,3.047681128172644,-1.1430385381756865,1.8305946145037855,0.7311761341671204,0.2579610840783136,-0.46940625648294465
0,0,0.018432260006833026,2,0.5333333333333333,0,0,1,4,0,0.0,0.0,0.39795918367346933,1,0,-7.013000061566767,-2.018149280190787,0.5548460735796248,-1.7620354667050409,-0.09245766887552218,0.054567261790306354
1,2,0.13523981557591933,3,0.2,2,4,0,4,1,0.0,0.0,0.47959183673469385,1,0,-2.835326099811745,-1.2268159390682707,0.8311722782913751,0.7263460804346364,1.499495821161981,0.694078214556308
2,2,0.05308585597196429,1,0.8,4,12,1,4,0,0.0,0.0,0.5,1,0,5.207007422016148,0.10830913502788775,-1.9110169837582451,0.8934980611303789,0.8785369623189159,1.0292828901876483
2,0,0.12865372450722712,2,0.5333333333333333,2,6,0,4,1,0.0,0.3611111111111111,0.39795918367346933,1,0,-0.9749104357959721,-1.342289493048335,-0.14783122638737622,0.6358551323587973,-0.792361351584091,1.2103819624315824
2,0,0.10544037507230493,4,0.7333333333333334,0,12,1,4,1,0.025970259702597025,0.0,0.47959183673469385,1,0,4.943855315300795,-0.9865484162493807,2.4523829791032616,-0.9880697122138393,-1.3643914577284981,1.3716771502361889
0,0,0.09976896249615219,1,0.8,2,3,0,4,1,0.07688076880768807,0.0,0.39795918367346933,1,1,-3.9714007776357727,-2.1992928307963493,-0.9960261669957199,0.10554962325577821,-0.20174849234942918,-0.2954764834601906
0,0,0.12142492295930966,2,0.5333333333333333,4,0,2,2,0,0.0,0.5369605142332415,0.39795918367346933,0,0,-6.935937059628904,0.9316438694682052,-1.320210940328651,0.24780644332992585,0.23163583276669997,-1.8851562833672184
2,4,0.13430416442563672,4,0.6,4,15,1,2,0,0.0,0.0,0.346938775510204,1,0,8.321086326186393,1.3199724066812832,0.8271689408718244,1.4982526943674166,2.630627910731608,0.11217571115273062
2,0,0.22230678939054133,0,0.9333333333333333,2,10,0,4,1,0.0,0.0,0.6020408163265305,1,1,3.0357064912651515,-2.116220977836858,-1.8871134264549152,0.10759037962163953,-1.1036664255644077,1.2980504964280861
0,2,0.06828020823819526,2,0.5333333333333333,2,3,5,4,0,0.0,0.0,0.39795918367346933,1,0,-3.836074431210468,1.8309050016094401,-0.6913266286227746,-3.089069196092879,1.870227543992907,-0.2033306860503281
0,0,0.08268910064507835,4,0.6,4,14,4,2,0,0.0,0.0,0.39795918367346933,1,0,6.992254622080487,3.0005787321444606,0.4596663882842389,-0.7652501689881988,-0.7675222388930942,-2.2856890655717885
2,1,0.0913291590979051,2,0.5333333333333333,4,8,2,3,1,0.0,0.0,0.39795918367346933,1,0,1.1325529957611336,1.1747843841191168,-1.209109255979517,0.6181985938504055,0.23132735340191357,0.3604011476843949
0,0,0.09008500691759437,1,0.8,2,10,0,4,1,0.0,0.0,0.39795918367346933,1,1,3.0055418229838233,-2.2408154032259953,-0.8760802449456468,0.023956702804984298,-0.7302853577552277,-0.4137958786517124
1,0,0.260951279162988,2,0.5333333333333333,6,0,1,4,0,0.0,0.0,0.19387755102040813,1,0,-6.892285161379385,1.3841051511398161,-2.045822632414398,2.49364789329024,0.16722274478002208,-0.4504529491644156
0,0,0.01305920040051011,1,0.8,2,10,0,4,1,0.0,0.0,0.520408163265306,1,1,3.005333234826641,-2.243666192695069,-0.8764104689037906,0.02388852622977722,-0.7306286075054079,-0.41470960485156194
0,0,0.12021392110898,4,0.6,2,2,0,4,1,0.0,0.43663911845730025,0.6020408163265305,1,1,-5.003914430515484,-1.0895842940367464,1.6735054551270327,0.8329788071025332,-0.11546483440802616,-0.5104970763213859
0,1,0.14830375173785532,0,1.0,2,3,0,4,1,0.07688076880768807,0.0,0.5510204081632653,1,1,-3.88215311243224,-2.5876855238572483,-1.8778667917415857,-0.14264168205503336,0.7704391696896142,-0.044785853318048297
0,4,0.07364109017228024,2,0.5333333333333333,2,15,0,4,1,0.0,0.0,0.39795918367346933,1,0,8.28652596196104,-1.941285183893461,0.2077493501434431,0.17823981280872836,2.8037241260775247,0.11706932524709868
0,0,0.11814439336587478,0,0.8666666666666667,2,3,0,4,1,0.0,0.0,0.5,1,1,-3.9597593885975684,-2.5711664181864626,-1.8919858303409594,-0.13284226599257232,-0.206256454861933,-0.21921014586168353
0,2,0.13588590874187734,2,0.5333333333333333,2,3,0,4,1,0.0,0.43663911845730025,0.6020408163265305,1,1,-3.8291052413990245,-1.8529405624231208,-0.04416036073828189,0.33305838962579304,1.7552064973096835,-0.028716608998099025
0,0,0.11136345954137533,2,0.5333333333333333,0,2,1,2,1,0.08614086140861409,0.0,0.43877551020408156,1,1,-5.014355748257948,-2.018465683494467,0.5733296293872998,-1.726962175796658,-0.23565223365227334,-0.9285158760610228
